Age,Gender,Years at Company,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Company Reputation,Employee Recognition,Attrition,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Marital Status_Divorced,Marital Status_Married,Marital Status_Single
49,0,32,66976,3,1,3,0,1,53,2,2,2,2,52,0,1,2,1,0,0,0,0,1,0,1,0
22,1,9,60992,2,3,2,3,1,45,3,2,2,2,34,0,2,3,1,0,1,0,0,0,0,1,0
19,0,6,55408,1,4,3,3,0,66,1,0,2,2,42,1,3,2,0,0,1,0,0,0,0,1,0
28,0,13,22712,3,4,3,1,0,98,1,1,3,3,63,0,3,1,0,1,0,0,0,0,0,1,0
47,1,19,61576,2,1,3,0,0,1,2,1,1,1,61,0,3,3,0,0,0,1,0,0,0,1,0
48,1,36,62960,3,2,3,0,0,21,1,0,3,1,93,0,2,3,0,0,0,0,0,1,1,0,0
56,1,25,77272,2,3,2,1,0,61,4,1,1,2,32,0,2,2,1,0,0,0,0,1,1,0,0
51,0,5,81952,3,3,4,1,0,54,1,0,1,2,8,0,3,3,1,0,1,0,0,0,0,0,1
43,0,29,36048,2,1,4,1,0,21,1,1,3,2,99,1,1,2,0,1,0,0,0,0,0,1,0
45,0,30,31800,1,3,3,0,0,67,5,0,3,3,66,0,2,2,1,1,0,0,0,0,0,0,1
20,1,1,68104,2,2,2,0,1,62,4,3,2,3,30,1,3,1,1,0,0,0,0,1,0,0,1
55,0,36,66336,3,4,2,0,0,8,4,2,1,1,109,0,1,1,0,0,0,1,0,0,0,1,0
27,1,16,77032,3,3,3,0,0,33,4,0,2,1,75,0,3,3,1,0,0,0,0,1,1,0,0
18,0,1,35128,2,3,2,2,0,51,5,0,2,3,63,0,4,1,1,1,0,0,0,0,0,1,0
55,0,4,51704,2,3,4,1,0,1,3,0,1,1,10,1,3,3,0,0,0,0,1,0,0,1,0
51,1,10,95384,4,1,3,0,0,4,3,0,1,2,52,0,2,1,0,0,1,0,0,0,1,0,0
38,1,25,45680,3,3,3,2,0,14,1,1,3,1,53,0,2,1,0,0,1,0,0,0,0,1,0
23,1,14,80896,3,3,4,2,0,19,2,4,2,1,44,0,2,3,0,0,0,0,0,1,0,0,1
38,0,7,67728,1,2,3,1,1,2,4,3,1,1,50,0,3,3,1,0,0,1,0,0,0,1,0
36,1,19,54400,3,3,3,0,0,86,1,1,3,2,26,0,3,2,0,0,0,1,0,0,1,0,0
29,0,13,52552,3,1,2,1,1,89,1,4,1,2,71,0,3,1,0,0,0,0,1,0,0,1,0
50,1,12,52992,4,3,3,0,0,72,2,2,1,2,81,0,3,1,0,0,0,1,0,0,1,0,0
30,0,18,49704,2,3,3,2,0,55,1,1,2,2,21,1,2,2,0,0,0,0,1,0,1,0,0
45,0,30,65840,2,2,1,1,0,44,3,1,2,2,86,0,1,3,1,0,0,0,0,1,0,0,1
49,0,34,77840,3,3,3,2,0,50,2,1,1,1,49,0,3,2,0,0,0,0,0,1,0,1,0
30,1,14,33944,3,3,2,1,0,68,2,1,2,1,24,0,4,4,0,1,0,0,0,0,0,1,0
25,1,1,47256,3,4,2,2,0,38,4,2,3,1,8,1,4,3,0,0,0,0,1,0,0,1,0
29,1,7,65976,3,2,3,2,0,41,1,0,2,1,82,0,1,1,1,0,0,1,0,0,0,0,1
31,0,15,53952,3,4,3,1,0,90,2,4,1,2,39,0,3,2,1,0,0,0,0,1,0,1,0
46,1,27,63360,4,3,3,0,0,9,2,1,1,1,29,1,3,3,1,0,0,1,0,0,0,0,1
28,1,6,47784,3,4,3,1,0,5,2,3,1,1,74,0,3,3,1,0,0,0,1,0,1,0,0
25,0,11,75672,3,4,3,0,0,4,4,2,1,1,25,1,2,1,0,0,1,0,0,0,0,1,0
31,0,9,66256,3,3,3,1,0,44,1,1,2,2,63,1,3,1,0,0,1,0,0,0,0,0,1
39,0,15,48208,3,3,3,2,1,14,3,3,1,2,34,0,3,3,1,1,0,0,0,0,0,1,0
44,0,7,49216,2,3,1,1,0,7,2,0,3,2,71,0,3,2,0,0,0,0,1,0,0,1,0
48,0,8,42016,2,2,3,0,0,31,3,0,3,3,47,1,3,1,0,1,0,0,0,0,0,1,0
45,0,13,42184,1,2,3,2,1,64,1,1,1,3,88,0,1,2,1,0,0,0,1,0,1,0,0
38,0,7,57120,3,2,3,0,1,93,1,3,1,2,78,0,1,1,1,0,0,1,0,0,0,0,1
19,0,4,59984,1,1,3,0,0,73,2,0,3,2,49,0,3,1,1,0,0,0,0,1,0,1,0
34,1,6,57944,3,3,3,2,1,75,1,0,1,2,51,0,2,3,1,0,0,0,0,1,0,0,1
31,1,3,45128,2,2,3,1,0,57,4,2,2,2,47,0,1,1,1,1,0,0,0,0,0,0,1
21,0,7,33896,4,3,3,0,0,92,1,1,3,1,45,0,3,1,0,1,0,0,0,0,0,1,0
51,0,26,77552,2,3,3,0,0,76,5,2,3,1,50,0,3,3,0,0,1,0,0,0,1,0,0
45,1,26,54024,4,3,1,1,0,76,1,5,1,2,104,0,1,3,1,0,0,0,0,1,0,0,1
38,1,3,52728,4,3,3,0,0,24,1,3,3,2,46,0,3,2,0,0,0,1,0,0,0,1,0
41,1,20,56112,2,2,3,1,0,98,2,3,1,2,87,0,3,3,0,0,1,0,0,0,0,1,0
30,1,13,38152,3,1,2,1,0,53,2,4,1,1,37,0,1,2,1,1,0,0,0,0,0,0,1
34,0,7,89656,4,2,2,0,1,52,3,5,3,3,61,0,3,1,0,0,1,0,0,0,0,1,0
53,0,41,68720,2,3,4,4,1,93,4,1,1,3,88,0,4,2,1,0,1,0,0,0,0,0,1
37,1,8,48200,3,3,3,0,0,90,2,4,3,3,62,0,2,1,0,1,0,0,0,0,0,0,1
56,0,40,36424,3,1,3,2,1,81,2,1,2,2,84,0,3,4,0,1,0,0,0,0,1,0,0
27,1,7,52824,2,3,3,1,0,42,3,1,1,2,55,0,3,1,1,0,0,0,1,0,0,0,1
37,1,17,29240,1,1,3,4,1,14,1,0,2,2,45,0,1,3,1,1,0,0,0,0,0,0,1
46,1,11,59808,3,3,3,0,0,41,3,0,3,2,22,0,4,1,0,0,0,1,0,0,0,1,0
55,1,9,68944,3,3,1,0,0,93,4,2,1,2,45,0,3,1,1,0,0,1,0,0,0,0,1
53,1,20,64344,3,3,3,2,0,1,2,1,1,3,42,1,3,1,0,0,0,1,0,0,0,1,0
21,0,4,43360,3,3,3,1,0,90,1,0,3,1,79,0,1,1,1,0,0,0,1,0,0,0,1
47,0,9,76736,3,3,3,0,0,12,1,0,1,2,68,0,1,2,1,0,0,0,0,1,0,0,1
49,1,18,56208,2,3,4,2,0,51,4,1,2,2,36,0,4,3,1,0,1,0,0,0,0,0,1
28,0,18,65104,3,3,3,0,0,39,2,1,2,1,56,0,4,2,0,0,0,1,0,0,0,0,1
48,0,18,81896,1,2,1,1,0,93,2,0,1,2,51,0,3,1,0,0,0,1,0,0,0,1,0
23,0,3,55512,1,2,3,1,0,92,2,0,3,2,40,0,2,1,1,0,0,0,0,1,0,1,0
50,0,23,73224,3,4,4,2,0,81,5,2,2,2,42,0,3,2,0,0,0,0,0,1,0,0,1
19,0,6,74056,2,3,4,0,1,7,3,2,2,2,54,0,3,3,0,0,0,1,0,0,0,1,0
39,0,7,94976,3,3,1,1,1,96,1,1,2,2,56,1,3,3,1,0,0,0,0,1,0,1,0
40,1,23,39184,3,4,3,0,0,68,3,3,2,2,102,0,4,1,0,1,0,0,0,0,0,0,1
52,1,40,70224,4,1,2,2,0,16,1,0,1,3,98,0,3,2,1,0,0,0,0,1,0,0,1
47,0,27,64416,2,4,4,0,1,1,3,0,2,1,96,0,3,1,1,0,0,1,0,0,0,0,1
43,1,12,62184,3,4,3,0,0,14,2,1,3,1,46,0,3,1,0,0,0,1,0,0,0,1,0
47,0,19,76824,1,2,3,0,0,39,4,3,3,1,64,1,1,1,0,0,0,0,0,1,0,1,0
34,1,17,66280,2,4,4,2,0,82,2,4,1,2,64,0,3,3,1,0,0,1,0,0,0,0,1
45,0,15,37400,4,2,4,0,1,31,1,2,2,2,51,0,1,4,0,0,0,0,1,0,0,0,1
30,0,15,46576,2,4,3,0,0,29,2,4,1,2,59,1,4,3,0,0,0,0,1,0,0,1,0
58,1,2,52472,3,2,4,2,0,59,4,2,2,1,13,0,4,4,0,0,0,0,1,0,0,1,0
34,1,18,80920,3,4,3,1,0,49,2,4,3,2,43,0,3,2,0,0,0,0,0,1,0,1,0
41,1,33,49472,3,3,3,0,0,40,3,1,1,2,103,0,2,1,1,0,0,0,1,0,0,0,1
24,0,9,78496,3,1,3,0,1,5,3,0,2,1,53,0,1,3,0,0,0,0,0,1,0,1,0
22,0,8,61176,2,3,3,0,1,22,1,0,3,2,40,0,3,3,1,0,0,1,0,0,0,1,0
23,1,14,71104,1,3,3,2,0,92,2,5,2,3,78,0,2,2,1,0,0,1,0,0,1,0,0
26,1,9,38168,3,3,2,0,0,18,4,1,3,2,26,0,3,1,0,1,0,0,0,0,0,1,0
29,1,14,72520,3,4,3,0,0,74,3,2,1,1,68,0,2,4,1,0,0,0,0,1,0,0,1
35,1,16,25304,3,3,3,3,1,80,3,3,2,2,76,0,2,2,0,1,0,0,0,0,0,1,0
28,0,18,22856,4,3,3,0,1,36,3,2,3,3,34,0,2,1,0,1,0,0,0,0,0,1,0
55,0,4,80768,3,4,3,2,1,15,4,0,2,2,83,0,2,3,1,0,0,0,0,1,0,0,1
43,1,19,36280,3,3,3,3,1,6,1,2,1,2,49,0,1,3,0,1,0,0,0,0,0,0,1
59,1,6,75400,3,3,3,0,0,8,2,0,1,2,11,0,2,1,0,0,0,1,0,0,0,1,0
18,1,4,46312,3,4,2,0,1,14,4,0,1,2,45,0,3,1,1,1,0,0,0,0,0,1,0
21,1,12,72944,3,3,2,1,0,40,2,3,2,2,38,0,3,2,1,0,0,0,0,1,0,0,1
28,0,4,86520,3,3,2,0,0,14,1,0,3,2,49,0,3,2,0,0,0,0,0,1,0,1,0
22,1,5,65344,3,3,3,2,0,97,1,2,3,2,7,0,3,2,0,0,0,1,0,0,0,1,0
23,1,4,75936,2,4,3,2,0,41,2,1,2,3,65,0,1,2,1,0,1,0,0,0,1,0,0
40,1,7,27072,3,3,3,0,0,13,4,2,3,2,19,0,4,1,0,1,0,0,0,0,0,1,0
21,1,10,36496,1,3,3,2,1,22,3,0,3,2,83,0,1,3,1,1,0,0,0,0,0,0,1
56,1,44,31288,3,4,2,0,0,27,1,3,2,2,73,0,1,2,0,1,0,0,0,0,0,1,0
32,1,20,46600,2,3,3,2,0,38,3,2,1,3,36,0,1,3,0,0,0,0,1,0,1,0,0
42,0,16,65936,4,1,3,0,0,1,1,1,1,2,56,0,4,2,1,0,0,1,0,0,0,1,0
42,1,33,44544,4,3,3,1,0,62,2,0,2,2,91,0,1,1,0,0,0,0,1,0,0,1,0
18,1,10,44896,1,3,3,2,1,64,3,0,3,1,88,0,3,2,0,1,0,0,0,0,0,1,0
40,0,28,62200,3,3,2,3,0,1,1,1,1,1,65,1,2,1,0,0,0,1,0,0,0,0,1
39,0,17,41216,2,1,3,2,1,90,3,1,1,3,81,0,3,3,1,1,0,0,0,0,0,0,1
23,0,15,53424,1,3,3,1,0,6,1,0,1,2,39,0,2,3,1,0,1,0,0,0,0,1,0
58,0,39,30696,4,4,2,0,0,52,3,6,3,1,78,0,1,1,1,1,0,0,0,0,0,1,0
23,1,4,74000,1,3,2,1,0,47,3,2,3,1,25,0,1,1,1,0,0,1,0,0,0,0,1
39,1,12,42488,3,3,3,0,0,55,1,3,3,1,70,0,2,1,0,1,0,0,0,0,0,0,1
28,0,1,36432,2,2,4,0,0,77,3,3,2,1,68,0,1,2,1,1,0,0,0,0,0,0,1
18,0,6,92240,2,4,3,0,0,14,3,0,2,1,64,0,2,3,1,0,0,0,0,1,0,0,1
49,0,14,37008,1,3,4,0,1,43,3,2,2,3,91,1,4,1,0,1,0,0,0,0,0,0,1
37,1,27,31976,2,4,3,0,0,56,3,0,2,1,63,0,2,2,1,1,0,0,0,0,0,1,0
38,0,2,100976,2,3,3,2,1,10,4,2,1,2,53,0,1,1,1,0,1,0,0,0,0,0,1
39,1,11,34328,1,1,3,1,0,32,2,3,3,3,49,0,1,2,1,1,0,0,0,0,0,0,1
24,1,16,50416,3,2,3,1,0,29,1,1,2,2,73,0,3,3,0,1,0,0,0,0,0,1,0
57,0,42,45376,3,4,4,4,1,84,3,0,3,1,118,0,3,2,0,0,0,0,1,0,0,1,0
37,1,14,73080,3,3,3,0,0,31,3,2,2,1,23,0,2,1,0,0,0,0,0,1,0,0,1
42,0,1,57352,3,1,3,0,0,33,3,4,2,2,78,0,3,1,1,0,0,1,0,0,0,1,0
49,1,11,79456,1,3,2,2,1,73,3,2,1,2,37,0,1,1,1,0,0,0,0,1,0,1,0
30,0,15,64352,3,4,4,0,0,15,2,3,1,2,56,0,1,1,1,0,0,0,0,1,0,1,0
59,1,6,36648,4,3,3,2,1,61,5,2,2,2,61,1,4,1,0,1,0,0,0,0,0,0,1
44,0,27,57280,2,3,3,2,1,89,4,3,2,3,63,0,1,3,1,0,0,0,0,1,0,1,0
55,0,31,43416,1,4,3,1,0,46,4,0,3,3,69,0,2,1,1,1,0,0,0,0,0,1,0
30,1,4,68536,3,3,4,0,0,72,3,6,1,2,12,0,1,1,0,0,0,0,0,1,0,1,0
43,1,20,63696,3,4,3,0,0,1,3,5,1,3,89,0,4,3,0,0,0,0,0,1,0,0,1
56,0,1,66832,3,2,3,2,0,90,5,2,2,1,63,0,3,3,0,0,0,1,0,0,0,1,0
42,0,11,69256,1,3,3,0,1,69,3,0,2,2,43,0,1,4,1,0,0,0,0,1,0,0,1
31,1,12,66960,2,3,1,0,0,37,3,1,1,3,77,0,1,3,1,0,1,0,0,0,0,1,0
44,1,9,47720,2,3,3,0,1,13,3,0,2,3,71,1,2,3,0,1,0,0,0,0,0,1,0
39,1,27,65184,4,2,3,0,0,96,4,0,3,1,79,0,2,3,0,0,0,0,0,1,1,0,0
53,1,29,46968,1,4,3,0,0,65,3,5,1,2,47,0,4,2,1,0,0,0,1,0,0,1,0
26,1,10,35888,3,3,2,0,0,89,2,3,2,3,53,1,2,2,0,1,0,0,0,0,0,1,0
21,0,3,64416,3,3,3,1,0,92,2,2,2,1,43,0,1,1,1,0,0,1,0,0,0,0,1
18,1,8,31544,2,3,3,0,0,41,4,2,1,1,70,0,3,1,1,1,0,0,0,0,0,0,1
38,0,2,48168,2,3,2,1,1,49,4,0,3,1,47,0,3,1,0,0,0,0,1,0,1,0,0
52,0,6,66232,4,1,3,1,1,5,4,0,2,1,23,1,3,3,0,0,0,0,0,1,1,0,0
23,1,1,56944,1,2,4,1,0,4,3,0,1,2,13,0,3,3,1,0,1,0,0,0,0,1,0
22,1,3,43192,2,3,3,0,0,2,3,0,2,2,49,1,3,2,0,0,0,0,1,0,0,1,0
50,0,11,78072,4,2,1,0,1,81,4,3,2,3,43,0,3,1,1,0,0,1,0,0,1,0,0
45,1,8,50320,2,1,2,2,0,28,2,4,3,2,11,0,3,1,0,0,0,0,1,0,0,0,1
30,0,15,63712,3,3,4,0,0,12,4,1,2,2,40,0,1,3,0,0,0,0,0,1,1,0,0
59,0,5,47032,2,3,2,0,1,7,3,2,1,1,25,0,3,2,1,0,0,0,1,0,0,1,0
46,0,36,64176,2,3,3,0,0,98,4,1,3,1,113,0,2,3,0,0,1,0,0,0,0,1,0
24,1,12,53248,1,4,4,2,0,17,3,1,3,2,76,0,1,1,0,0,1,0,0,0,1,0,0
43,1,27,79832,1,4,2,3,0,70,2,3,3,2,94,0,3,1,1,0,0,1,0,0,0,0,1
43,1,31,43528,4,3,3,1,1,92,1,0,1,2,51,0,1,3,0,0,0,0,1,0,0,1,0
53,1,2,40064,2,3,3,3,0,50,3,1,2,2,52,1,3,2,0,0,0,0,1,0,0,1,0
27,0,12,46904,3,2,4,0,1,7,3,4,1,1,53,0,2,1,1,1,0,0,0,0,0,0,1
32,0,13,52160,2,3,1,1,1,49,4,0,2,3,55,0,3,1,1,0,0,0,0,1,0,1,0
52,0,31,48432,2,2,3,1,1,97,1,4,2,2,69,1,3,1,0,0,0,0,0,1,0,1,0
58,1,32,35872,1,2,4,1,1,84,4,5,3,2,57,0,3,2,0,1,0,0,0,0,1,0,0
59,0,46,44424,1,3,2,1,0,10,3,0,3,2,121,0,2,3,1,0,0,0,1,0,0,0,1
22,1,11,58312,2,3,4,0,1,91,4,2,2,2,15,0,3,1,1,0,0,1,0,0,0,0,1
51,1,36,38512,3,4,4,1,1,16,4,5,3,2,104,0,3,2,0,1,0,0,0,0,0,1,0
20,1,6,81304,4,3,3,2,0,7,3,4,1,3,41,0,2,2,0,0,0,0,0,1,0,0,1
31,1,3,83432,2,2,2,0,0,54,3,4,1,1,54,1,2,2,0,0,0,0,0,1,0,1,0
20,1,4,75840,3,3,3,2,0,60,3,2,1,2,64,0,3,2,1,0,0,1,0,0,0,0,1
40,0,3,74552,3,3,3,0,1,7,1,1,2,2,23,0,3,1,1,0,1,0,0,0,0,0,1
45,0,12,78712,3,3,1,0,0,64,4,1,1,2,52,0,1,3,1,0,0,0,0,1,0,1,0
18,1,8,56656,1,3,3,0,0,76,5,3,3,2,63,0,3,1,0,0,0,1,0,0,0,0,1
23,1,7,70304,2,4,3,1,1,98,4,2,2,1,83,1,1,1,0,0,0,1,0,0,0,0,1
26,0,16,59440,3,4,3,2,0,87,2,4,1,2,63,0,3,2,0,0,1,0,0,0,1,0,0
24,1,15,46584,3,4,3,1,0,72,3,4,1,2,49,0,3,2,0,0,0,0,1,0,0,1,0
56,0,23,32304,3,4,4,2,0,62,5,1,1,2,41,0,1,4,0,1,0,0,0,0,0,1,0
35,0,8,84184,3,2,3,3,0,60,2,0,1,1,55,1,1,2,1,0,0,0,0,1,0,0,1
40,1,20,38784,3,3,3,0,0,1,4,0,3,3,90,1,2,3,0,0,0,0,1,0,0,1,0
42,0,24,90648,3,3,3,0,0,32,4,1,3,2,101,0,4,2,0,0,0,0,0,1,1,0,0
50,1,35,59504,2,4,3,0,1,15,3,3,1,2,96,1,4,1,1,0,0,1,0,0,0,0,1
26,0,2,67992,3,3,3,0,0,87,3,1,2,3,32,0,1,1,1,0,1,0,0,0,0,0,1
18,0,9,42624,1,3,3,0,0,91,3,3,3,2,16,0,3,1,0,0,0,1,0,0,0,1,0
21,1,9,40648,2,3,3,2,0,59,3,5,1,1,22,0,3,1,1,1,0,0,0,0,0,1,0
33,0,24,51680,1,3,3,0,0,30,3,0,1,3,34,0,1,1,1,0,0,0,1,0,0,0,1
43,0,11,33184,3,2,2,1,0,40,4,2,2,2,21,0,3,1,0,1,0,0,0,0,0,1,0
26,1,12,35664,3,4,4,2,0,15,3,1,1,1,82,0,3,2,0,1,0,0,0,0,0,1,0
30,1,6,56144,4,1,3,1,0,85,4,0,3,1,33,0,3,3,0,0,0,1,0,0,1,0,0
24,0,1,55816,4,4,2,0,0,7,2,0,3,1,10,1,1,2,0,0,0,1,0,0,1,0,0
38,1,11,64632,2,4,3,1,1,3,3,0,3,1,73,1,3,3,0,0,0,1,0,0,0,1,0
23,0,4,37200,4,4,1,0,0,52,2,2,3,3,10,0,2,2,1,1,0,0,0,0,0,0,1
35,0,9,68952,2,3,4,1,0,75,3,3,3,1,70,1,3,1,0,0,0,0,0,1,0,0,1
27,0,6,60744,3,3,3,1,1,56,4,0,2,1,35,0,1,1,0,0,0,0,0,1,0,1,0
19,1,4,39456,3,3,4,2,0,10,4,1,2,3,24,1,4,1,0,1,0,0,0,0,0,0,1
53,0,19,63640,3,4,3,1,1,90,4,0,1,1,40,0,3,1,1,0,0,0,0,1,0,1,0
44,0,32,59840,3,4,3,2,0,40,3,1,1,2,105,0,3,3,0,0,0,1,0,0,0,1,0
21,1,6,68072,1,2,3,0,0,92,2,3,1,1,70,0,2,2,1,0,0,0,0,1,0,1,0
43,1,5,43424,2,3,2,0,1,61,2,1,3,2,21,0,3,2,1,0,0,0,1,0,0,1,0
25,1,17,79176,3,4,3,0,1,62,3,1,3,2,38,0,4,2,0,0,0,0,0,1,0,1,0
31,1,16,44792,3,3,3,1,0,89,2,1,3,2,26,0,3,3,0,0,0,0,1,0,0,1,0
57,1,7,53960,1,4,3,0,0,15,5,0,2,1,45,0,3,1,1,0,0,0,1,0,0,0,1
39,0,3,47168,4,2,3,0,0,75,1,1,2,2,38,0,3,1,1,0,0,0,1,0,0,0,1
40,1,29,25240,3,2,2,0,0,16,4,1,2,1,89,0,3,1,1,1,0,0,0,0,0,0,1
44,0,6,70920,4,4,1,2,1,32,2,1,3,3,65,1,3,1,0,0,0,1,0,0,0,1,0
38,0,9,59240,2,3,3,0,0,89,2,3,1,3,65,0,3,1,1,0,0,1,0,0,0,0,1
32,0,10,69480,3,2,4,1,0,59,1,4,2,3,85,0,1,1,1,0,0,1,0,0,0,0,1
22,1,4,31984,2,2,1,2,0,62,3,4,2,2,53,0,2,2,1,1,0,0,0,0,1,0,0
40,0,10,47080,2,2,4,0,1,17,3,0,1,2,24,0,1,3,1,0,0,0,1,0,0,0,1
25,1,14,81232,1,1,3,0,0,96,3,3,2,1,61,0,2,1,1,0,0,0,0,1,0,0,1
57,1,10,71576,2,3,3,1,0,55,3,4,1,1,65,0,2,1,1,0,0,0,0,1,0,0,1
51,1,34,26056,3,2,2,3,1,31,4,0,3,2,36,1,2,1,0,1,0,0,0,0,0,1,0
34,0,14,62328,4,3,3,1,1,33,1,1,1,2,91,0,3,1,1,0,0,0,0,1,0,0,1
50,1,16,40032,2,2,3,0,1,85,1,1,2,1,34,0,3,3,0,1,0,0,0,0,0,1,0
32,1,3,37744,3,3,3,0,0,69,2,0,2,2,59,0,3,1,1,0,0,0,1,0,0,0,1
59,1,4,82520,1,1,4,0,0,13,3,0,2,1,19,1,1,1,0,0,0,0,0,1,0,1,0
27,1,9,50696,3,1,2,1,0,85,3,5,2,2,20,0,4,2,0,0,0,0,1,0,0,1,0
53,0,15,74840,4,3,3,1,0,91,2,2,3,2,84,0,2,1,0,0,0,0,0,1,0,1,0
56,1,44,40880,4,2,1,2,1,62,2,0,2,3,93,0,2,1,0,0,0,0,1,0,0,1,0
47,1,15,47448,4,3,3,0,0,2,2,3,2,2,81,0,3,4,1,0,0,0,1,0,0,0,1
48,1,32,70832,3,4,3,2,0,57,1,4,3,1,42,1,2,4,0,0,0,1,0,0,0,0,1
29,0,20,52120,3,3,3,1,0,50,5,0,1,3,77,1,2,1,0,0,0,0,1,0,0,1,0
35,0,20,70872,1,4,3,0,0,37,4,1,1,3,44,0,3,1,0,0,0,0,0,1,0,1,0
55,1,47,40208,1,3,4,1,0,7,1,3,2,2,57,0,1,1,1,1,0,0,0,0,0,0,1
24,0,13,55440,3,4,3,0,1,5,1,5,2,2,15,0,2,1,1,0,0,0,0,1,0,1,0
42,0,27,57760,4,3,2,0,1,97,4,0,2,1,99,0,2,2,0,0,0,1,0,0,0,0,1
57,1,39,30864,3,4,3,0,0,62,2,3,2,3,68,0,4,1,0,1,0,0,0,0,0,1,0
47,1,27,60632,1,3,1,1,0,81,3,0,2,2,46,0,3,1,1,0,0,1,0,0,0,0,1
48,0,19,49544,1,2,3,2,1,62,3,1,3,2,72,1,3,1,0,0,0,1,0,0,0,0,1
38,1,24,66648,2,3,3,1,0,97,2,0,2,2,63,0,3,3,0,0,0,1,0,0,0,1,0
21,0,7,73064,3,3,3,4,0,4,3,1,2,1,60,0,1,2,0,0,0,1,0,0,0,1,0
51,0,27,60624,3,3,3,0,0,48,3,3,1,2,69,0,1,3,1,0,0,0,0,1,0,0,1
54,0,4,60672,3,3,3,2,1,97,5,0,2,2,17,0,3,1,0,0,0,0,0,1,0,1,0
39,0,26,75568,3,3,2,1,0,88,2,2,2,1,41,0,1,3,1,0,0,1,0,0,0,1,0
33,1,5,87928,3,1,3,0,0,19,2,0,3,1,20,1,2,1,0,0,0,0,0,1,0,1,0
35,1,12,32112,4,2,2,0,1,83,1,5,2,2,68,0,3,1,1,1,0,0,0,0,0,0,1
57,0,12,67432,3,2,3,0,0,90,2,4,2,2,34,0,1,1,0,0,0,1,0,0,0,1,0
37,0,22,62240,2,4,3,0,1,70,3,0,1,1,47,0,3,3,1,0,0,1,0,0,0,0,1
57,0,39,96200,3,2,4,1,1,88,3,3,1,3,108,0,3,1,1,0,1,0,0,0,0,0,1
31,0,17,85040,4,3,3,0,1,15,4,1,3,1,59,0,3,1,0,0,0,0,0,1,0,1,0
37,1,1,76824,2,2,3,4,0,18,3,3,2,2,16,0,3,3,0,0,0,1,0,0,0,0,1
19,0,1,43072,2,4,2,2,1,58,1,4,1,1,2,1,3,3,1,1,0,0,0,0,0,1,0
33,1,15,72416,1,3,3,1,1,56,3,3,1,1,59,0,3,1,1,0,0,0,0,1,1,0,0
54,1,12,67096,2,4,3,3,1,42,3,2,1,3,52,0,3,3,0,0,0,1,0,0,0,1,0
49,0,38,45840,1,3,4,0,1,1,5,4,2,2,87,1,2,2,0,0,1,0,0,0,0,1,0
27,0,3,53744,3,3,3,0,1,38,2,0,2,2,67,1,3,3,0,0,0,0,0,1,1,0,0
44,1,14,26936,4,3,3,1,0,61,3,0,1,2,42,0,3,1,1,1,0,0,0,0,0,0,1
44,1,6,28936,2,2,3,0,1,97,2,2,3,2,85,0,1,2,0,1,0,0,0,0,0,0,1
34,0,8,65096,1,3,3,0,0,7,2,2,1,2,23,1,3,1,1,0,0,0,0,1,0,1,0
54,0,15,53128,4,3,3,0,0,28,2,3,1,1,27,0,3,3,1,0,0,0,1,0,0,0,1
37,1,20,62688,2,2,3,1,0,35,2,4,3,2,26,0,3,4,0,0,0,1,0,0,1,0,0
27,1,1,61672,2,4,4,0,0,24,5,1,1,2,15,0,2,4,1,0,0,0,0,1,1,0,0
31,1,17,38232,3,3,4,0,1,99,4,1,3,2,36,0,3,3,0,1,0,0,0,0,0,1,0
58,1,23,58880,4,3,3,0,0,8,4,0,1,3,34,0,3,1,0,0,1,0,0,0,1,0,0
23,1,6,69120,4,4,3,0,1,76,5,0,2,2,41,0,3,3,0,0,0,0,0,1,0,1,0
44,1,3,74984,3,2,3,2,1,40,4,1,3,2,62,0,1,2,0,0,1,0,0,0,0,0,1
26,0,5,78792,3,2,3,0,1,87,2,4,2,2,35,1,3,2,0,0,0,0,0,1,0,1,0
18,1,3,50528,2,2,4,0,1,25,4,2,1,2,52,0,4,1,1,0,0,0,1,0,0,1,0
54,1,25,45472,3,4,3,2,1,43,3,0,2,2,38,0,1,3,1,0,0,0,1,0,1,0,0
33,1,25,60856,4,2,3,2,0,25,1,1,2,3,60,0,3,3,0,0,0,1,0,0,0,0,1
56,1,39,39672,3,1,3,0,0,75,3,1,1,1,40,0,1,2,1,0,0,0,1,0,0,1,0
58,1,28,64224,4,3,3,0,0,72,1,1,2,3,107,0,1,2,1,0,0,1,0,0,0,1,0
29,1,2,37864,4,3,3,2,1,78,3,3,2,2,65,0,2,1,1,1,0,0,0,0,0,1,0
49,1,33,54112,3,3,3,1,0,84,3,2,1,1,48,0,3,2,1,0,0,0,0,1,0,1,0
52,1,36,30880,4,4,3,0,1,28,4,2,3,3,80,0,3,3,0,1,0,0,0,0,0,1,0
49,1,11,34728,3,2,3,1,1,3,2,4,3,1,69,0,2,4,0,1,0,0,0,0,1,0,0
24,0,9,80952,3,3,2,0,1,74,3,4,2,2,25,0,3,4,1,0,1,0,0,0,0,0,1
45,0,23,47888,1,3,4,0,1,67,3,6,3,1,86,0,3,3,1,0,0,0,1,0,0,0,1
20,0,6,61112,3,3,3,0,0,80,4,1,3,1,85,0,2,2,1,0,1,0,0,0,0,0,1
